Wires_34_TF8, None, None
BM_FENCE_16, None, None
BM_FENCE_16, None, None
cj_bin_bag_2, None, None
RUBBISH_BOX2, None, None
BM_drum_9, None, None
BM_drum_1, None, None
bm_elecbox_18, None, None
BM_FENCE_16, None, None
BM_FENCE_16, None, None
BM_FENCE_16, None, None
BM_FENCE_16, None, None
BM_FENCE_16, None, None
BM_FENCE_16, None, None
BM_FENCE_16, None, None
cj_bin_bag_2, None, None
BM_FENCE_16, None, None
BM_FENCE_16, None, None
BM_FENCE_16, None, None
BM_FENCE_16, None, None
BM_FENCE_16, None, None
BM_FENCE_16, None, None
BM_FENCE_16, None, None
cj_card_pile_4, None, None
CJ_NYLAMP2, None, None
BM_NYtraflite6c, None, None
bm_rub_exhaust, None, None
BM_FENCE_16, None, None
BM_FENCE_16, None, None
BM_FENCE_16, None, None
BM_GATE_16r, None, None
BM_GATE_16, None, None
fire_esc_11b, None, None
cj_bin_bag_2, None, None
CJ_BIN_BAG_1, None, None
CJ_Trolley_RUB, None, None
BM_FENCE_16, None, None
BM_FENCE_16, None, None
BM_FENCE_16, None, None
BM_FENCE_16, None, None
Pave_TreeHole4a_MXR, None, None
cj_bin_bag_2, None, None
cj_bin_bag_2, None, None
c_fern_md_ingame_3, None, None
azalea_md_ingame_06, None, None
c_fern_md_ingame_3, None, None
c_fern_md_ingame_3, None, None
c_fern_md_ingame_3, None, None
azalea_md_ingame_06, None, None
azalea_md_ingame_06, None, None
CJ_BIN_8, None, None
pedbridge_3_mh8, lod_02g_mh8, SLOD_5_MH8
Trafficisland1_MH8, islandlod_mh8, SLOD_5_MH8
Flowerbed_MH8, islandlod_mh8, SLOD_5_MH8
Flowerbed_MH8, islandlod_mh8, SLOD_5_MH8
azalea_md_ingame_06, None, None
azalea_md_ingame_06, None, None
c_fern_md_ingame_3, None, None
azalea_md_ingame_06, None, None
c_fern_md_ingame_3, None, None
c_fern_md_ingame_3, None, None
c_fern_md_ingame_3, None, None
bm_nylamp1, None, None
CJ_BIN_8, None, None
CJ_CAGE_5, None, None
CJ_CAGE_5, None, None
cj_bin_bag_2, None, None
cj_bin_bag_2, None, None
cj_bin_bag_2, None, None
CJ_BIN_BAG_1, None, None
BM_pipe7, None, None
p_cctv_1, None, None
bm_elecbox_18, None, None
BM_FENCE_16, None, None
cj_bin_bag_2, None, None
bm_roundvent1_b, None, None
bm_roundvent1_b, None, None
CJ_CARD_SHEET1, None, None
bm_nylamp1, None, None
bm_nylamp1, None, None
BM_NYtraflite6c, None, None
BM_FENCE_16, None, None
BM_FENCE_16, None, None
BM_FENCE_16, None, None
bm_nylamp1, None, None
BM_FENCE_16, None, None
BM_FENCE_16, None, None
BM_FENCE_16, None, None
BM_FENCE_16, None, None
BM_FENCE_16, None, None
GB_box09, None, None
bm_nylamp1, None, None
mhfwsign11_mh10, HWAYLOD04_MH8, None
bedsglue_mh8, None, None
ROAD_63_MTF8, freewayLOD1_MH8, SLOD_5_MH8
UDGlue1_MH8, None, None
CJ_CARD_PILE_3, None, None
road_46_mtf8, freewayLOD3_MH8, SLOD_5_MH8
bm_police_booth, None, None
bm_nylamp1, None, None
CJ_CARD_PILE_3, None, None
BM_NYtraflite6c, None, None
bm_nylamp1, None, None
bm_nylamp1, None, None
CJ_CARD_SHEET1, None, None
CJ_BIN_8, None, None
BM_busstop8, LODprp_70_MH8, SLOD_5_MH8
